BLOCKID|PLACEFP
484391115591004|04000
484391115591005|04000
484391115591006|04000
484391115591007|04000
484391115591008|04000
484391115591009|04000
484391115591010|04000
484391115591011|04000
484391115591012|04000
484391115591013|04000
484391115591014|04000
484391115592000|04000
484391115592001|04000
484391115592002|04000
484391115592003|04000
484391115592004|04000
484391115592005|04000
484391115592006|04000
484391115592007|04000
484391115592008|04000
484391115592009|04000
484391115592010|04000
484391115592011|04000
484391115601000|04000
484391115601001|04000
484391115601002|04000
484391115601003|04000
484391115601004|04000
484391115601005|04000
484391115601006|04000
484391115601007|04000
484391115601008|04000
484391115601009|04000
484391115601010|04000
484391115601011|04000
484391115601012|04000
484391115601013|04000
484391115601014|04000
484391115601015|04000
484391115601016|04000
484391115601017|04000
484391115601018|04000
484391115601019|04000
484391115601020|04000
484391115601021|04000
484391115601022|04000
484391115601023|04000
484391115601024|04000
484391115602000|04000
484391115602001|04000
484391115602002|04000
484391115602003|04000
484391115602004|04000
484391115602005|04000
484391115602006|04000
484391115602007|04000
484391115602008|04000
484391115602009|04000
484391115602010|04000
484391115602011|04000
484391115602012|04000
484391115602013|04000
484391115602014|04000
484391115602015|04000
484391115602016|04000
484391115602017|04000
484391115602018|04000
484391115602019|04000
484391115602020|04000
484391115602021|04000
484391115602022|04000
484391115602023|04000
484391115602024|04000
484391115602025|04000
484391115602026|04000
484391115602027|04000
484391115611000|04000
484391115611001|04000
484391115611002|04000
484391115611003|04000
484391115611004|04000
484391115611005|04000
484391115611006|04000
484391115611007|04000
484391115611008|04000
484391115611009|04000
484391115611010|04000
484391115611011|04000
484391115611012|04000
484391115611013|04000
484391115611014|04000
484391115611015|04000
484391115611016|04000
484391115612000|04000
484391115612001|04000
484391115612002|04000
484391115612003|04000
484391115612004|04000
484391115612005|04000
484391115612006|04000
484391115612007|04000
484391115612008|04000
484391115612009|04000
484391115612010|04000
484391115613000|04000
484391115613001|04000
484391115613002|04000
484391115613003|04000
484391115613004|04000
484391115613005|04000
484391115613006|04000
484391115613007|04000
484391115613008|04000
484391115613009|04000
484391115613010|04000
484391115613011|04000
484391115613012|04000
484391115613013|04000
484391115613014|04000
484391115613015|04000
484391115613016|04000
484391115613017|04000
484391115613018|04000
484391115613019|04000
484391115613020|04000
484391115613021|04000
484391115621000|04000
484391115621001|04000
484391115621002|04000
484391115621003|04000
484391115621004|04000
484391115621005|04000
484391115621006|04000
484391115621007|04000
484391115621008|04000
484391115622000|04000
484391115622001|04000
484391115622002|04000
484391115622003|04000
484391115622004|04000
484391115622005|04000
484391115622006|04000
484391115622007|04000
484391115622008|04000
484391115622009|04000
484391115622010|04000
484391115622011|04000
484391115622012|04000
484391115622013|04000
484391115622014|04000
484391115622015|04000
484391115622016|04000
484391115622017|04000
484391115622018|04000
484391115622019|04000
484391115622020|04000
484391115622021|04000
484391115623000|04000
484391115623001|04000
484391115623002|04000
484391115623003|04000
484391115623004|04000
484391115623005|04000
484391115623006|04000
484391115623007|04000
484391115623008|04000
484391115623009|04000
484391115623010|04000
484391115623011|04000
484391115623012|04000
484391115623013|04000
484391115623014|04000
484391115623015|04000
484391115623016|04000
484391115623017|04000
484391115623018|04000
484391115623019|04000
484391115623020|04000
484391115623021|04000
484391115623022|04000
484391115623023|04000
484391115623024|04000
484391115623025|04000
484391115623026|04000
484391115623027|04000
484391115631000|30464
484391115631001|30464
484391115631002|30464
484391115631003|30464
484391115631004|30464
484391115631005|30464
484391115631006|30464
484391115631007|30464
484391115631008|30464
484391115631009|30464
484391115631010|30464
484391115631011|30464
484391115631012|30464
484391115631013|30464
484391115631014|30464
484391115631015|30464
484391115631016|30464
484391115631017|30464
484391115631018|30464
484391115631019|30464
484391115631020|04000
484391115631021|30464
484391115631022|30464
484391115632000|30464
484391115632001|30464
484391115632002|30464
484391115632003|30464
484391115632004|30464
484391115632005|30464
484391115632006|30464
484391115632007|30464
484391115632008|30464
484391115632009|30464
484391115632010|30464
484391115632011|30464
484391115632012|30464
484391115632013|04000
484391115632014|04000
484391115632015|30464
484391115632016|30464
484391115632017|30464
484391115632018|30464
484391115632019|30464
484391115632020|30464
484391115632021|30464
484391115632022|30464
484391115632023|30464
484391115632024|30464
484391115632025|30464
484391115632026|30464
484391115632027|30464
484391115632028|30464
484391115632029|30464
484391115632030|30464
484391115632031|30464
484391115632032|30464
484391115632033|30464
484391115632034|30464
484391115632035|30464
484391115632036|30464
484391115632037|30464
484391115632038|30464
484391115632039|30464
484391115632040|30464
484391115632041|30464
484391115641000|30464
484391115641001|30464
484391115641002|30464
484391115641003|30464
484391115641004|30464
484391115641005|30464
484391115641006|30464
484391115641007|30464
484391115641008|30464
484391115641009|30464
484391115641010|30464
484391115641011|30464
484391115641012|30464
484391115641013|30464
484391115641014|30464
484391115641015|30464
484391115641016|30464
484391115641017|30464
484391115641018|30464
484391115641019|04000
484391115641020|04000
484391115641021|04000
484391115641022|30464
484391115641023|30464
484391115641024|30464
484391115641025|30464
484391115641026|30464
484391115641027|30464
484391115641028|04000
484391115641029|04000
484391115641030|04000
484391115641031|04000
484391115641032|04000
484391115641033|30464
484391115641034|30464
484391115641035|30464
484391115641036|30464
484391115641037|30464
484391115641038|30464
484391115641039|30464
484391115641040|30464
484391115641041|30464
484391115641042|30464
484391115641043|30464
484391115641044|30464
484391115641045|30464
484391115641046|30464
484391115641047|30464
484391115641048|04000
484391115641049|30464
484391115642000|30464
484391115642001|30464
484391115642002|30464
484391115642003|30464
484391115642004|30464
484391115642005|30464
484391115642006|30464
484391115642007|30464
484391115642008|30464
484391115642009|30464
484391115642010|30464
484391115642011|30464
484391115642012|04000
484391115642013|30464
484391115642014|30464
484391115642015|30464
484391115642016|30464
484391115642017|30464
484391115642018|30464
484391115642019|30464
484391115651000|46452
484391115651001|46452
484391115651002|46452
484391115651003|46452
484391115651004|
484391115651005|46452
484391115651006|46452
484391115651007|46452
484391115651008|46452
484391115651009|46452
484391115651010|46452
484391115651011|
484391115651012|
484391115652000|30464
484391115652001|30464
484391115652002|30464
484391115652003|30464
484391115652004|30464
484391115652005|30464
484391115652006|30464
484391115652007|30464
484391115652008|30464
484391115652009|30464
484391115652010|30464
484391115652011|30464
484391115652012|30464
484391115652013|30464
484391115652014|30464
484391115652015|30464
484391115652016|30464
484391115652017|30464
484391115652018|30464
484391115652019|30464
484391115652020|30464
484391115652021|30464
484391115652022|30464
484391115652023|30464
484391115652024|46452
484391115652025|46452
484391115652026|46452
484391115652027|46452
484391115652028|46452
484391115652029|46452
484391115652030|46452
484391115652031|46452
484391115652032|46452
484391115652033|46452
484391115652034|46452
484391115652035|46452
484391115652036|46452
484391115652037|46452
484391115652038|30464
484391115652039|30464
484391115652040|30464
484391115652041|46452
484391115652042|46452
484391115652043|30464
484391115652044|30464
484391115652045|30464
484391115652046|30464
484391115652047|30464
484391115661000|30464
484391115661001|30464
484391115661002|30464
484391115661003|30464
484391115661004|30464
484391115661005|30464
484391115661006|30464
484391115661007|30464
484391115661008|30464
484391115661009|30464
484391115661010|30464
484391115661011|30464
484391115661012|30464
484391115661013|30464
484391115661014|30464
484391115661015|30464
484391115661016|30464
484391115661017|30464
484391115661018|30464
484391115661019|30464
484391115661020|30464
484391115661021|30464
484391115661022|30464
484391115661023|30464
484391115661024|30464
484391115661025|30464
484391115661026|30464
484391115661027|30464
484391115661028|30464
484391115661029|30464
484391115661030|30464
484391115661031|30464
484391115661032|30464
484391115661033|30464
484391115661034|30464
484391115661035|30464
484391115661036|30464
484391115661037|30464
484391115661038|30464
484391115661039|30464
484391115661040|30464
484391115661041|30464
484391115661042|30464
484391115661043|30464
484391115661044|30464
484391115661045|30464
484391115661046|30464
484391115661047|30464
484391115661048|30464
484391115661049|30464
484391115661050|30464
484391115661051|30464
484391115661052|30464
484391115662000|30464
484391115662001|30464
484391115662002|30464
484391115662003|30464
484391115662004|30464
484391115662005|30464
484391115662006|30464
484391115662007|30464
484391115662008|30464
484391115662009|30464
484391115662010|30464
484391115662011|30464
484391115662012|30464
484391115662013|30464
484391115662014|30464
484391115662015|30464
484391115662016|30464
484391115662017|30464
484391115662018|30464
484391115662019|30464
484391115662020|30464
484391115662021|30464
484391115662022|30464
484391115671000|04000
484391115671001|04000
484391115671002|04000
484391115671003|04000
484391115671004|04000
484391115671005|04000
484391115671006|04000
484391115671007|04000
484391115671008|04000
484391115671009|04000
484391115671010|04000
484391115671011|04000
484391115671012|04000
484391115671013|04000
484391115671014|04000
484391115671015|04000
484391115671016|04000
484391115671017|04000
484391115671018|04000
484391115671019|04000
484391115671020|04000
484391115671021|04000
484391115671022|04000
484391115671023|04000
484391115671024|04000
484391115671025|04000
484391115671026|04000
484391115671027|04000
484391115672000|04000
484391115672001|04000
484391115672002|04000
484391115672003|04000
484391115672004|04000
484391115672005|04000
484391115672006|04000
484391115672007|04000
