BLOCKID|COUNTYFP|DISTRICT
480019509012013|001|000003
480019509012014|001|000006
480019509012015|001|000006
480019509012016|001|000009
480019509012017|001|000006
480019509012018|001|000009
480019509012019|001|000009
480019509012020|001|000003
480019509012021|001|000003
480019509012022|001|000003
480019509012023|001|000006
480019509012024|001|000006
480019509012025|001|000003
480019509012026|001|000009
480019509012027|001|000009
480019509012028|001|000009
480019509012029|001|000009
480019509012030|001|000009
480019509012031|001|000003
480019509012032|001|000003
480019509012033|001|000003
480019509012034|001|000003
480019509012035|001|000002
480019509013000|001|000021
480019509013001|001|000019
480019509013002|001|000021
480019509013003|001|000019
480019509013004|001|000019
480019509013005|001|000021
480019509013006|001|000009
480019509013007|001|000009
480019509013008|001|000009
480019509013009|001|000009
480019509013010|001|000009
480019509013011|001|000009
480019509013012|001|000009
480019509013013|001|000009
480019509013014|001|000009
480019509013015|001|000019
480019509013016|001|000019
480019509013017|001|000019
480019509013018|001|000019
480019509013019|001|000019
480019509013020|001|000009
480019509013021|001|000019
480019509014000|001|000021
480019509014001|001|000021
480019509014002|001|000021
480019509014003|001|000021
480019509014004|001|000021
480019509014005|001|000021
480019509014006|001|000021
480019509014007|001|000021
480019509014008|001|000021
480019509014009|001|000021
480019509014010|001|000021
480019509014011|001|000021
480019509014012|001|000021
480019509014013|001|000021
480019509014014|001|000021
480019509014015|001|000021
480019509014016|001|000021
480019509014017|001|000021
480019509014018|001|000021
480019509014019|001|000021
480019509014020|001|000021
480019509014021|001|000021
480019509014022|001|000021
480019509014023|001|000021
480019509014024|001|000021
480019509014025|001|000021
480019509014026|001|000021
480019509014027|001|000021
480019509014028|001|000021
480019509014029|001|000021
480019509014030|001|000021
480019509014031|001|000010
480019509014032|001|000010
480019509014033|001|000010
480019509014034|001|000010
480019509014035|001|000010
480019509014036|001|000010
480019509014037|001|000010
480019509014038|001|000010
480019509014039|001|000010
480019509014040|001|000010
480019509014041|001|000010
480019509014042|001|000010
480019509014043|001|000021
480019509014044|001|000021
480019509014045|001|000010
480019509014046|001|000021
480019509014047|001|000021
480019509014048|001|000021
480019509014049|001|000021
480019509014050|001|000021
480019509014051|001|000021
480019509014052|001|000021
480019509014053|001|000021
480019509014054|001|000021
480019509014055|001|000021
480019509014056|001|000021
480019509014057|001|000010
480019509014058|001|000010
480019509014059|001|000010
480019509014060|001|000010
480019509014061|001|000010
480019509014062|001|000010
480019509014063|001|000010
480019509014064|001|000010
480019509014065|001|000021
480019509014066|001|000010
480019509014067|001|000010
480019509014068|001|000010
480019509014069|001|000010
480019509014070|001|000010
480019509014071|001|000010
480019509014072|001|000010
480019509014073|001|000010
480019509014074|001|000020
480019509014075|001|000021
480019509021000|001|000015
480019509021001|001|000015
480019509021002|001|000015
480019509021003|001|000015
480019509021004|001|000015
480019509021005|001|000015
480019509021006|001|000015
480019509021007|001|000015
480019509021008|001|000004
480019509021009|001|000015
480019509021010|001|000015
480019509021011|001|000015
480019509021012|001|000015
480019509021013|001|000004
480019509021014|001|000004
480019509021015|001|000004
480019509021016|001|000004
480019509021017|001|000004
480019509021018|001|000004
480019509021019|001|000004
480019509021020|001|000004
480019509021021|001|000005
480019509021022|001|000005
480019509021023|001|000004
480019509021024|001|000003
480019509021025|001|000004
480019509021026|001|000003
480019509021027|001|000003
480019509021028|001|000003
480019509021029|001|000003
480019509021030|001|000015
480019509021031|001|000015
480019509021032|001|000015
480019509021033|001|000015
480019509021034|001|000003
480019509021035|001|000003
480019509021036|001|000003
480019509021037|001|000003
480019509021038|001|000003
480019509021039|001|000003
480019509021040|001|000003
480019509021041|001|000003
480019509021042|001|000003
480019509021043|001|000003
480019509021044|001|000015
480019509021045|001|000015
480019509021046|001|000013
480019509021047|001|000003
480019509021048|001|000003
480019509021049|001|000003
480019509021050|001|000001
480019509021051|001|000003
480019509021052|001|000001
480019509021053|001|000001
480019509021054|001|000005
480019509021055|001|000004
480019509021056|001|000015
480019509021057|001|000015
480019509021058|001|000004
480019509021059|001|000005
480019509021060|001|000003
480019509021061|001|000004
480019509021062|001|000003
480019509021063|001|000004
480019509021064|001|000003
480019509021065|001|000001
480019509021066|001|000003
480019509021067|001|000003
480019509021068|001|000003
480019509022000|001|000016
480019509022001|001|000016
480019509022002|001|000016
480019509022003|001|000016
480019509022004|001|000016
480019509022005|001|000016
480019509022006|001|000016
480019509022007|001|000016
480019509022008|001|000016
480019509022009|001|000016
480019509022010|001|000016
480019509022011|001|000016
480019509022012|001|000016
480019509022013|001|000016
480019509022014|001|000016
480019509022015|001|000016
480019509022016|001|000016
480019509022017|001|000016
480019509022018|001|000016
480019509022019|001|000016
480019509022020|001|000016
480019509022021|001|000016
480019509022022|001|000015
480019509022023|001|000016
480019509022024|001|000016
480019509022025|001|000016
480019509022026|001|000015
480019509022027|001|000015
480019509022028|001|000015
480019509022029|001|000015
480019509022030|001|000015
480019509022031|001|000015
480019509022032|001|000015
480019509022033|001|000015
480019509022034|001|000016
480019509022035|001|000016
480019509022036|001|000016
480019509022037|001|000016
480019509022038|001|000016
480019509022039|001|000016
480019509022040|001|000015
480019509022041|001|000016
480019509022042|001|000016
480019509022043|001|000016
480019509022044|001|000016
480019509022045|001|000016
480019509022046|001|000016
480019509022047|001|000016
480019509022048|001|000015
480019509022049|001|000015
480019509022050|001|000015
480019509022051|001|000017
480019509022052|001|000015
480019509022053|001|000015
480019509022054|001|000017
480019509022055|001|000017
480019509022056|001|000017
480019509022057|001|000015
480019509022058|001|000015
480019509022059|001|000015
480019509022060|001|000015
480019509022061|001|000015
480019509022062|001|000015
480019509022063|001|000015
480019509022064|001|000015
480019509022065|001|000015
480019509022066|001|000015
480019509022067|001|000015
480019509022068|001|000015
480019509022069|001|000015
480019509022070|001|000015
480019509022071|001|000015
480019509022072|001|000015
480019509022073|001|000015
480019509022074|001|000015
480019509022075|001|000015
480019509022076|001|000015
480019509022077|001|000015
480019509022078|001|000015
480019509022079|001|000015
480019509022080|001|000015
480019509022081|001|000015
480019509022082|001|000015
480019509022083|001|000015
480019509022084|001|000015
480019509022085|001|000015
480019509022086|001|000015
480019509022087|001|000015
480019509022088|001|000015
480019509022089|001|000015
480019509022090|001|000013
480019509022091|001|000013
480019509022092|001|000013
480019509022093|001|000017
480019509022094|001|000015
480019509022095|001|000015
480019509022096|001|000015
480019509022097|001|000015
480019509022098|001|000015
480019509022099|001|000017
480019509022100|001|000017
480019509022101|001|000017
480019509022102|001|000017
480019509022103|001|000017
480019509022104|001|000017
480019509022105|001|000017
480019509022106|001|000017
480019509022107|001|000017
480019509022108|001|000015
480019509022109|001|000015
480019509023000|001|000022
480019509023001|001|000022
480019509023002|001|000022
480019509023003|001|000022
480019509023004|001|000022
480019509023005|001|000022
480019509023006|001|000022
480019509023007|001|000022
480019509023008|001|000022
480019509023009|001|000022
480019509023010|001|000021
480019509023011|001|000020
480019509023012|001|000020
480019509023013|001|000020
480019509023014|001|000020
480019509023015|001|000021
480019509023016|001|000020
480019509023017|001|000020
480019509023018|001|000020
480019509024000|001|000016
480019509024001|001|000016
480019509024002|001|000016
480019509024003|001|000016
480019509024004|001|000016
480019509024005|001|000016
480019509024006|001|000016
480019509024007|001|000016
480019509024008|001|000016
480019509024009|001|000016
480019509024010|001|000016
480019509024011|001|000016
480019509024012|001|000016
480019509024013|001|000016
480019509024014|001|000016
480019509024015|001|000016
480019509024016|001|000016
480019509024017|001|000016
480019509024018|001|000016
480019509024019|001|000016
480019509024020|001|000017
480019509024021|001|000016
480019509024022|001|000017
480019509024023|001|000017
480019509024024|001|000017
480019509024025|001|000017
480019509024026|001|000017
480019509024027|001|000017
480019509024028|001|000017
480019509024029|001|000017
480019509024030|001|000017
480019509024031|001|000017
480019509024032|001|000017
480019509024033|001|000017
480019509024034|001|000017
480019509024035|001|000016
480019509024036|001|000016
480019509024037|001|000016
480019509024038|001|000016
480019509024039|001|000016
480019509024040|001|000016
480019509024041|001|000016
480019509024042|001|000016
480019509024043|001|000017
480019509024044|001|000017
480019509024045|001|000017
480019509024046|001|000017
480019509024047|001|000017
480019509024048|001|000017
480019509024049|001|000017
480019509024050|001|000017
480019509024051|001|000017
480019509024052|001|000017
480019509024053|001|000017
480019509024054|001|000017
480019509024055|001|000017
480019509024056|001|000017
480019509024057|001|000017
480019509024058|001|000017
480019509024059|001|000017
480019509024060|001|000017
480019509024061|001|000017
480019509024062|001|000017
480019509024063|001|000017
480019509024064|001|000013
480019509024065|001|000013
480019509024066|001|000013
480019510011000|001|000005
480019510011001|001|000005
480019510011002|001|000005
480019510011003|001|000005
480019510011004|001|000005
480019510011005|001|000005
480019510011006|001|000005
480019510011007|001|000005
480019510011008|001|000005
480019510011009|001|000005
480019510011010|001|000005
480019510011011|001|000005
480019510011012|001|000005
480019510011013|001|000005
480019510011014|001|000005
480019510011015|001|000005
480019510011016|001|000005
480019510011017|001|000005
